0,0002674198993837251; 0,20895522388060783
1,173572228443449; 7
3,0678410857247904; 17,13432835820896
5,320051478330631; 26,955223880597018
8,647690996306261; 37,08955223880597
12,241145894268856; 44,92537313432836
16,099212782671195; 49,5223880597015
22,647924988718216; 56,5223880597015
29,463121124500674; 61,746268656716424
36,09593688890374; 64,46268656716418
42,54450034263174; 63,2089552238806
48,007086627333656; 61,53731343283582
52,30452441042269; 59,44776119402985
57,675251959686435; 56
63,13462920559576; 51,820895522388064
68,59360532165599; 47,32835820895522
72,79985291905534; 43,985074626865675
76,82719660376728; 40,85074626865672
