0.01563735731944003, -0.2289207018898215, 17, 227.52941176470608
0.03485223663732935, -0.48175778248177487, 1, 0
0.04663532565967835, -0.6437598074145596, 24, 387.66666666666674
0.0722116793652711, -0.9582044878019397, 7, 9.142857142857144
0.08648000227279559, -1.133200114910331, 19, 204.42105263157902
0.11905212495656695, -1.537089465067457, 29, 759.9310344827593
0.15118776295276337, -1.9073528875018049, 15, 96.26666666666668
0.16574390023499044, -2.0779713484751716, 10, 38.5
0.1973376581147997, -2.441670462379603, 28, 635.357142857143
0.2380941804682615, -2.8869834568157824, 29, 720.2758620689658
0.28342159503924186, -3.3346826714795506, 29, 750.2758620689665
0.3429938799090446, -3.776820546871317, 29, 659.4482758620688
0.47683484328839587, -3.798108029443212, 29, 685.1034482758623
0.6173176343834871, -3.5009681374183876, 28, 539.8214285714286
0.7437601356957595, -3.8795029441915188, 27, 641.333333333333
0.8113502874198322, -4.308641324376813, 29, 672.1379310344838
0.8707799080270329, -4.753591265415316, 28, 645.2857142857149
0.9448856004326504, -5.182830218146515, 28, 624.857142857143
1.0652055295278886, -5.530443679745775, 35, 519.8857142857148
1.1504132592885963, -5.17561861189092, 27, 655.8518518518515
1.1879820483684749, -4.736458126678512, 28, 664.2857142857142
1.2249963488924902, -4.267302749932369, 29, 742.758620689655
1.2629212379422878, -3.8127700750573785, 30, 784.433333333333
1.3089063424428264, -3.3570264372898486, 28, 678.2142857142857
1.3694895772126914, -2.9144750083133295, 29, 710.206896551724
1.4994675564987863, -2.5152152705126647, 34, 812.2941176470587
1.7250616165341681, -2.6287671146489155, 28, 692.3928571428579
1.83856217237952, -3.024089418468109, 31, 821.0967741935484
1.901995250135733, -3.4693560076067214, 28, 617.535714285715
1.9616497685294516, -3.8969294414604567, 29, 690.3448275862077
2.019480175408684, -4.352097031541776, 28, 671.0714285714286
2.1228412207571496, -4.549694316551271, 30, 696.0333333333335
2.199881102441117, -4.1213258169377704, 27, 603.1851851851857
2.2490708674649866, -3.6706775456596485, 27, 602
2.283027764787414, -3.2121949630278284, 30, 779.2666666666664
2.313512002238012, -2.7454765025100336, 29, 768.2758620689652
2.3420817549437194, -2.3027629101761904, 28, 698.7857142857143
2.373660004049883, -1.8236441624552775, 28, 658.3928571428571
2.407998814864837, -1.3598096690561656, 28, 658.392857142857
2.4463680952613096, -0.9187365941585705, 27, 655.8518518518516
2.497818761881803, -0.47056737543664434, 29, 672.1379310344831
2.5754267632046743, -0.042088344386577214, 28, 577.107142857143
2.735085293141458, 0.07724198179220781, 15, 77.86666666666669
2.7950661247257966, -0.06455681938590677, 9, 26.888888888888886
2.911196443409476, -0.36710586998430517, 29, 712.2068965517232
2.9995893364271287, -0.782853226305187, 28, 636.8214285714284
3.0680915896165906, -1.2254803068327282, 29, 702
3.1334097722784975, -1.6662019555706038, 28, 631.5714285714286
3.1949431559737627, -2.102976296430949, 29, 715.9999999999995
3.2557036103639514, -2.534282177884373, 28, 665.6428571428575
3.3156301744958956, -2.977726875656322, 27, 537.925925925926
3.3806183077834, -3.4115400070206805, 29, 719.8620689655171
3.552743151984452, -3.7091068551725725, 35, 855.428571428571
3.813581636970024, -3.8314616308086253, 35, 841.6571428571423
4.0236101982080505, -3.7376502520132964, 30, 665.7333333333336
4.088292452588299, -3.3137006582699353, 29, 718.8965517241377
4.145311096522348, -2.8596667554283157, 29, 725.9310344827591
4.206910629045254, -2.4246922056926006, 29, 738.3448275862075
4.2967546705948685, -2.0035162122278654, 31, 735.8709677419353
4.47087918121596, -1.7234890228308235, 33, 706.7878787878786
4.709574607931435, -1.899272274168009, 33, 691.9393939393944
